line_id,order_id,product_id,quantity,unit_price,line_total
L-000491,SO-00146,SKU-10006,20,234.17,4683.4
L-000492,SO-00147,SKU-10052,12,214.42,2573.04
L-000493,SO-00147,SKU-10092,5,99.61,498.05
L-000494,SO-00147,SKU-10075,1,371.8,371.8
L-000495,SO-00147,SKU-10037,4,444.59,1778.36
L-000496,SO-00147,SKU-10039,4,208.12,832.48
L-000497,SO-00147,SKU-10096,5,43.28,216.4
L-000498,SO-00148,SKU-10070,12,103.73,1244.76
L-000499,SO-00148,SKU-10047,3,117.21,351.63
L-000500,SO-00148,SKU-10071,2,88.91,177.82
L-000501,SO-00148,SKU-10009,2,247.97,495.94
L-000502,SO-00148,SKU-10051,3,259.7,779.1
L-000503,SO-00148,SKU-10037,12,444.59,5335.08
L-000504,SO-00149,SKU-10017,8,271.52,2172.16
L-000505,SO-00149,SKU-10044,1,368.27,368.27
L-000506,SO-00149,SKU-10068,8,226.69,1813.52
L-000507,SO-00149,SKU-10040,1,158.28,158.28
L-000508,SO-00149,SKU-10033,1,477.92,477.92
L-000509,SO-00149,SKU-10060,12,392.08,4704.96
L-000510,SO-00150,SKU-10034,1,563.77,563.77
L-000511,SO-00150,SKU-10042,4,98.01,392.04
L-000512,SO-00150,SKU-10067,1,342.76,342.76
L-000513,SO-00151,SKU-10053,2,46.46,92.92
L-000514,SO-00151,SKU-10045,3,445.13,1335.39
L-000515,SO-00151,SKU-10088,10,61.94,619.4
L-000516,SO-00152,SKU-10037,3,422.36,1267.08
L-000517,SO-00152,SKU-10075,2,371.8,743.6
L-000518,SO-00152,SKU-10060,4,352.87,1411.48
L-000519,SO-00152,SKU-10073,1,263.18,263.18
L-000520,SO-00152,SKU-10047,8,117.21,937.68
L-000521,SO-00153,SKU-10063,10,91.52,915.2
L-000522,SO-00153,SKU-10061,2,267.73,535.46
L-000523,SO-00153,SKU-10092,8,94.37,754.96
L-000524,SO-00153,SKU-10014,1,188.64,188.64
L-000525,SO-00153,SKU-10075,10,334.62,3346.2
L-000526,SO-00153,SKU-10020,4,107.36,429.44
L-000527,SO-00154,SKU-10079,1,699.19,699.19
L-000528,SO-00154,SKU-10021,5,203.05,1015.25
L-000529,SO-00155,SKU-10017,5,249.8,1249.0
L-000530,SO-00156,SKU-10077,12,322.27,3867.24
L-000531,SO-00156,SKU-10093,8,66.43,531.44
L-000532,SO-00156,SKU-10041,10,64.14,641.4
L-000533,SO-00157,SKU-10079,4,699.19,2796.76
L-000534,SO-00157,SKU-10021,1,203.05,203.05
L-000535,SO-00158,SKU-10074,2,567.99,1135.98
L-000536,SO-00158,SKU-10015,2,180.93,361.86
L-000537,SO-00159,SKU-10017,4,271.52,1086.08
L-000538,SO-00159,SKU-10068,1,204.02,204.02
L-000539,SO-00159,SKU-10034,2,563.77,1127.54
L-000540,SO-00159,SKU-10072,5,144.52,722.6
L-000541,SO-00160,SKU-10043,5,596.35,2981.75
L-000542,SO-00160,SKU-10066,8,210.5,1684.0
L-000543,SO-00161,SKU-10096,5,43.28,216.4
L-000544,SO-00161,SKU-10016,1,250.88,250.88
L-000545,SO-00162,SKU-10031,8,55.2,441.6
L-000546,SO-00162,SKU-10096,1,43.28,43.28
L-000547,SO-00162,SKU-10037,1,444.59,444.59
L-000548,SO-00162,SKU-10028,8,403.29,3226.32
L-000549,SO-00162,SKU-10074,5,567.99,2839.95
L-000550,SO-00163,SKU-10089,20,50.47,1009.4
L-000551,SO-00164,SKU-10088,1,65.38,65.38
L-000552,SO-00164,SKU-10006,8,222.46,1779.68
L-000553,SO-00164,SKU-10044,8,380.28,3042.24
L-000554,SO-00164,SKU-10091,8,91.67,733.36
L-000555,SO-00165,SKU-10047,12,107.83,1293.96
L-000556,SO-00165,SKU-10029,1,316.46,316.46
L-000557,SO-00165,SKU-10033,12,439.69,5276.28
L-000558,SO-00165,SKU-10055,10,250.63,2506.3
L-000559,SO-00165,SKU-10057,20,191.15,3823.0
L-000560,SO-00166,SKU-10057,1,181.59,181.59
L-000561,SO-00166,SKU-10024,5,218.6,1093.0
L-000562,SO-00167,SKU-10049,12,502.96,6035.52
L-000563,SO-00167,SKU-10032,12,265.26,3183.12
L-000564,SO-00167,SKU-10092,2,104.85,209.7
L-000565,SO-00168,SKU-10005,1,249.69,249.69
L-000566,SO-00168,SKU-10076,3,587.95,1763.85
L-000567,SO-00168,SKU-10021,1,198.64,198.64
L-000568,SO-00168,SKU-10071,20,86.1,1722.0
L-000569,SO-00169,SKU-10082,1,343.24,343.24
L-000570,SO-00169,SKU-10089,8,51.59,412.72
L-000571,SO-00169,SKU-10037,8,422.36,3378.88
L-000572,SO-00169,SKU-10011,5,74.25,371.25
L-000573,SO-00169,SKU-10060,3,392.08,1176.24
L-000574,SO-00169,SKU-10083,1,315.83,315.83
L-000575,SO-00170,SKU-10036,10,373.1,3731.0
L-000576,SO-00170,SKU-10037,8,422.36,3378.88
L-000577,SO-00170,SKU-10088,12,63.31,759.72
L-000578,SO-00170,SKU-10098,8,54.19,433.52
L-000579,SO-00170,SKU-10090,1,27.66,27.66
L-000580,SO-00171,SKU-10025,3,158.48,475.44
L-000581,SO-00171,SKU-10010,2,95.7,191.4
L-000582,SO-00172,SKU-10098,2,54.19,108.38
L-000583,SO-00172,SKU-10011,1,74.25,74.25
L-000584,SO-00172,SKU-10041,1,64.14,64.14
L-000585,SO-00172,SKU-10068,2,226.69,453.38
L-000586,SO-00172,SKU-10072,1,132.96,132.96
L-000587,SO-00173,SKU-10004,5,95.4,477.0
L-000588,SO-00173,SKU-10064,2,73.94,147.88
L-000589,SO-00173,SKU-10062,20,155.43,3108.6
L-000590,SO-00173,SKU-10076,1,653.28,653.28
L-000591,SO-00173,SKU-10068,12,215.36,2584.32
L-000592,SO-00174,SKU-10015,2,166.46,332.92
L-000593,SO-00174,SKU-10087,2,50.35,100.7
L-000594,SO-00174,SKU-10019,1,109.79,109.79
L-000595,SO-00174,SKU-10056,12,294.12,3529.44
L-000596,SO-00174,SKU-10024,4,218.6,874.4
L-000597,SO-00174,SKU-10076,1,653.28,653.28
L-000598,SO-00175,SKU-10090,3,28.56,85.68
L-000599,SO-00175,SKU-10000,20,239.6,4792.0
L-000600,SO-00175,SKU-10028,8,424.52,3396.16
L-000601,SO-00176,SKU-10090,2,28.56,57.12
L-000602,SO-00176,SKU-10075,2,371.8,743.6
L-000603,SO-00176,SKU-10036,1,385.26,385.26
L-000604,SO-00176,SKU-10044,20,400.29,8005.8
L-000605,SO-00176,SKU-10074,20,538.09,10761.8
L-000606,SO-00176,SKU-10092,4,104.85,419.4
L-000607,SO-00177,SKU-10028,4,382.07,1528.28
L-000608,SO-00177,SKU-10080,1,147.63,147.63
L-000609,SO-00177,SKU-10053,3,48.9,146.7
L-000610,SO-00177,SKU-10073,2,242.13,484.26
L-000611,SO-00178,SKU-10081,2,252.6,505.2
L-000612,SO-00178,SKU-10008,5,268.46,1342.3
L-000613,SO-00178,SKU-10089,8,50.47,403.76
L-000614,SO-00178,SKU-10071,3,84.23,252.69
L-000615,SO-00178,SKU-10072,12,144.52,1734.24
L-000616,SO-00178,SKU-10049,1,502.96,502.96
L-000617,SO-00179,SKU-10022,3,412.9,1238.7
L-000618,SO-00179,SKU-10009,12,275.52,3306.24
L-000619,SO-00179,SKU-10012,1,91.49,91.49
L-000620,SO-00179,SKU-10046,2,220.42,440.84
L-000621,SO-00179,SKU-10006,20,215.44,4308.8
L-000622,SO-00179,SKU-10095,3,117.24,351.72
L-000623,SO-00180,SKU-10029,20,343.98,6879.6
L-000624,SO-00180,SKU-10048,8,278.0,2224.0
L-000625,SO-00181,SKU-10049,2,477.81,955.62
L-000626,SO-00181,SKU-10047,3,117.21,351.63
L-000627,SO-00181,SKU-10089,1,56.08,56.08
L-000628,SO-00181,SKU-10032,1,252.0,252.0
L-000629,SO-00182,SKU-10025,8,158.48,1267.84
L-000630,SO-00182,SKU-10096,4,43.28,173.12
L-000631,SO-00183,SKU-10013,2,162.6,325.2
L-000632,SO-00183,SKU-10009,4,261.74,1046.96
L-000633,SO-00183,SKU-10002,1,96.09,96.09
L-000634,SO-00183,SKU-10067,20,342.76,6855.2
L-000635,SO-00184,SKU-10060,5,392.08,1960.4
L-000636,SO-00184,SKU-10015,5,166.46,832.3
L-000637,SO-00184,SKU-10023,4,455.89,1823.56
L-000638,SO-00184,SKU-10019,2,109.79,219.58
L-000639,SO-00185,SKU-10008,20,268.46,5369.2
L-000640,SO-00185,SKU-10077,2,322.27,644.54
L-000641,SO-00185,SKU-10086,20,88.79,1775.8
L-000642,SO-00185,SKU-10089,20,56.08,1121.6
L-000643,SO-00186,SKU-10082,10,361.3,3613.0
L-000644,SO-00187,SKU-10059,2,98.5,197.0
L-000645,SO-00187,SKU-10016,12,250.88,3010.56
L-000646,SO-00187,SKU-10000,2,239.6,479.2
L-000647,SO-00188,SKU-10044,2,368.27,736.54
L-000648,SO-00188,SKU-10073,1,263.18,263.18
L-000649,SO-00188,SKU-10024,10,201.11,2011.1
L-000650,SO-00188,SKU-10047,5,117.21,586.05
L-000651,SO-00188,SKU-10022,1,412.9,412.9
L-000652,SO-00188,SKU-10046,2,220.42,440.84
L-000653,SO-00189,SKU-10048,3,264.1,792.3
L-000654,SO-00189,SKU-10049,4,477.81,1911.24
L-000655,SO-00189,SKU-10057,5,181.59,907.95
L-000656,SO-00190,SKU-10072,1,132.96,132.96
L-000657,SO-00190,SKU-10097,12,90.38,1084.56
L-000658,SO-00190,SKU-10051,8,259.7,2077.6
L-000659,SO-00190,SKU-10034,10,535.58,5355.8
L-000660,SO-00190,SKU-10069,2,79.89,159.78
L-000661,SO-00191,SKU-10025,8,158.48,1267.84
L-000662,SO-00191,SKU-10054,3,76.38,229.14
L-000663,SO-00192,SKU-10020,2,98.77,197.54
L-000664,SO-00192,SKU-10077,20,322.27,6445.4
L-000665,SO-00192,SKU-10066,3,203.85,611.55
L-000666,SO-00193,SKU-10001,2,101.43,202.86
L-000667,SO-00193,SKU-10091,3,91.67,275.01
L-000668,SO-00193,SKU-10097,12,98.24,1178.88
L-000669,SO-00194,SKU-10086,5,81.69,408.45
L-000670,SO-00194,SKU-10043,10,596.35,5963.5
L-000671,SO-00194,SKU-10004,4,106.0,424.0
L-000672,SO-00194,SKU-10024,20,218.6,4372.0
L-000673,SO-00195,SKU-10025,1,150.56,150.56
L-000674,SO-00195,SKU-10002,8,94.01,752.08
L-000675,SO-00195,SKU-10066,12,221.58,2658.96
L-000676,SO-00196,SKU-10056,8,294.12,2352.96
L-000677,SO-00196,SKU-10000,1,239.6,239.6
L-000678,SO-00196,SKU-10095,12,107.86,1294.32
L-000679,SO-00196,SKU-10002,2,104.45,208.9
L-000680,SO-00196,SKU-10066,5,199.42,997.1
L-000681,SO-00196,SKU-10003,8,218.59,1748.72
L-000682,SO-00197,SKU-10073,2,263.18,526.36
L-000683,SO-00197,SKU-10072,1,144.52,144.52
L-000684,SO-00197,SKU-10091,5,87.09,435.45
L-000685,SO-00198,SKU-10055,3,225.57,676.71
L-000686,SO-00198,SKU-10042,8,93.11,744.88
L-000687,SO-00198,SKU-10015,3,180.93,542.79
L-000688,SO-00198,SKU-10023,2,441.49,882.98
L-000689,SO-00198,SKU-10047,1,117.21,117.21
L-000690,SO-00199,SKU-10012,3,101.65,304.95
L-000691,SO-00199,SKU-10064,4,75.58,302.32
L-000692,SO-00200,SKU-10030,1,530.12,530.12
L-000693,SO-00200,SKU-10015,5,180.93,904.65
L-000694,SO-00200,SKU-10069,4,79.89,319.56
L-000695,SO-00200,SKU-10087,1,47.7,47.7
L-000696,SO-00200,SKU-10064,4,73.94,295.76
L-000697,SO-00200,SKU-10039,2,203.6,407.2
L-000698,SO-00201,SKU-10030,5,503.61,2518.05
L-000699,SO-00201,SKU-10043,1,596.35,596.35
L-000700,SO-00201,SKU-10099,5,79.15,395.75
L-000701,SO-00201,SKU-10026,3,375.78,1127.34
L-000702,SO-00201,SKU-10003,5,207.08,1035.4
L-000703,SO-00202,SKU-10049,4,502.96,2011.84
L-000704,SO-00202,SKU-10087,8,47.7,381.6
L-000705,SO-00202,SKU-10070,1,112.75,112.75
L-000706,SO-00202,SKU-10041,8,57.73,461.84
L-000707,SO-00202,SKU-10098,2,49.85,99.7
L-000708,SO-00202,SKU-10081,10,265.89,2658.9
L-000709,SO-00203,SKU-10050,20,56.15,1123.0
L-000710,SO-00203,SKU-10023,1,455.89,455.89
L-000711,SO-00203,SKU-10048,2,264.1,528.2
L-000712,SO-00204,SKU-10055,1,250.63,250.63
L-000713,SO-00205,SKU-10060,8,352.87,2822.96
L-000714,SO-00205,SKU-10067,2,353.94,707.88
L-000715,SO-00205,SKU-10086,5,79.91,399.55
L-000716,SO-00205,SKU-10071,4,93.59,374.36
L-000717,SO-00205,SKU-10040,1,166.61,166.61
L-000718,SO-00206,SKU-10068,4,204.02,816.08
L-000719,SO-00206,SKU-10040,1,153.28,153.28
L-000720,SO-00206,SKU-10012,2,93.52,187.04
L-000721,SO-00206,SKU-10086,4,79.91,319.64
L-000722,SO-00207,SKU-10073,3,242.13,726.39
L-000723,SO-00207,SKU-10071,12,93.59,1123.08
L-000724,SO-00207,SKU-10010,2,95.7,191.4
L-000725,SO-00208,SKU-10062,2,163.61,327.22
L-000726,SO-00208,SKU-10002,2,104.45,208.9
L-000727,SO-00208,SKU-10039,20,203.6,4072.0
L-000728,SO-00208,SKU-10099,8,79.15,633.2
L-000729,SO-00208,SKU-10078,10,229.06,2290.6
L-000730,SO-00209,SKU-10093,5,64.34,321.7
L-000731,SO-00209,SKU-10037,10,444.59,4445.9
L-000732,SO-00209,SKU-10025,20,150.56,3011.2
L-000733,SO-00209,SKU-10063,3,86.94,260.82
L-000734,SO-00210,SKU-10053,20,48.9,978.0
L-000735,SO-00210,SKU-10004,3,106.0,318.0
L-000736,SO-00210,SKU-10069,1,79.89,79.89
L-000737,SO-00211,SKU-10038,12,491.85,5902.2
L-000738,SO-00211,SKU-10041,10,64.14,641.4
L-000739,SO-00211,SKU-10017,5,271.52,1357.6
L-000740,SO-00212,SKU-10059,1,100.68,100.68
L-000741,SO-00212,SKU-10089,2,56.08,112.16
L-000742,SO-00212,SKU-10014,5,198.57,992.85
L-000743,SO-00212,SKU-10001,1,93.32,93.32
L-000744,SO-00212,SKU-10036,12,385.26,4623.12
L-000745,SO-00212,SKU-10018,4,282.24,1128.96
L-000746,SO-00213,SKU-10024,1,207.67,207.67
L-000747,SO-00214,SKU-10078,1,236.53,236.53
L-000748,SO-00214,SKU-10026,2,408.46,816.92
L-000749,SO-00215,SKU-10072,1,132.96,132.96
L-000750,SO-00215,SKU-10008,3,268.46,805.38
L-000751,SO-00215,SKU-10062,1,150.52,150.52
L-000752,SO-00215,SKU-10059,4,109.44,437.76
L-000753,SO-00215,SKU-10017,20,271.52,5430.4
L-000754,SO-00215,SKU-10094,10,109.35,1093.5
L-000755,SO-00216,SKU-10073,12,263.18,3158.16
L-000756,SO-00217,SKU-10041,20,57.73,1154.6
L-000757,SO-00217,SKU-10065,1,264.22,264.22
L-000758,SO-00217,SKU-10094,10,115.11,1151.1
L-000759,SO-00217,SKU-10079,2,662.39,1324.78
L-000760,SO-00218,SKU-10092,1,96.46,96.46
L-000761,SO-00218,SKU-10007,5,147.29,736.45
L-000762,SO-00218,SKU-10081,12,265.89,3190.68
L-000763,SO-00219,SKU-10067,1,372.57,372.57
L-000764,SO-00219,SKU-10061,3,297.48,892.44
L-000765,SO-00219,SKU-10012,5,101.65,508.25
L-000766,SO-00219,SKU-10071,12,84.23,1010.76
L-000767,SO-00220,SKU-10087,10,53.0,530.0
L-000768,SO-00220,SKU-10063,3,91.52,274.56
L-000769,SO-00220,SKU-10066,2,203.85,407.7
L-000770,SO-00220,SKU-10012,3,101.65,304.95
L-000771,SO-00220,SKU-10022,2,458.78,917.56
L-000772,SO-00220,SKU-10094,1,115.11,115.11
L-000773,SO-00221,SKU-10014,20,188.64,3772.8
L-000774,SO-00221,SKU-10023,10,479.88,4798.8
L-000775,SO-00222,SKU-10018,5,282.24,1411.2
L-000776,SO-00222,SKU-10052,1,197.27,197.27
L-000777,SO-00222,SKU-10041,4,64.14,256.56
L-000778,SO-00223,SKU-10084,2,507.07,1014.14
L-000779,SO-00223,SKU-10065,4,264.22,1056.88
L-000780,SO-00223,SKU-10092,4,104.85,419.4
L-000781,SO-00223,SKU-10021,8,220.71,1765.68
L-000782,SO-00223,SKU-10031,3,57.0,171.0
L-000783,SO-00224,SKU-10031,1,60.0,60.0
L-000784,SO-00225,SKU-10001,2,101.43,202.86
L-000785,SO-00226,SKU-10040,3,166.61,499.83
L-000786,SO-00226,SKU-10002,5,96.09,480.45
L-000787,SO-00227,SKU-10090,4,27.05,108.2
L-000788,SO-00227,SKU-10098,4,54.19,216.76
L-000789,SO-00228,SKU-10008,2,241.61,483.22
L-000790,SO-00228,SKU-10026,4,367.61,1470.44
L-000791,SO-00228,SKU-10074,10,597.88,5978.8
L-000792,SO-00228,SKU-10017,3,249.8,749.4
L-000793,SO-00229,SKU-10053,1,48.9,48.9
L-000794,SO-00230,SKU-10075,20,342.06,6841.2
L-000795,SO-00230,SKU-10004,12,97.52,1170.24
L-000796,SO-00230,SKU-10007,20,155.04,3100.8
L-000797,SO-00230,SKU-10005,4,249.69,998.76
L-000798,SO-00230,SKU-10006,12,215.44,2585.28
L-000799,SO-00231,SKU-10044,1,368.27,368.27
L-000800,SO-00231,SKU-10042,10,98.01,980.1
L-000801,SO-00231,SKU-10051,12,246.71,2960.52
L-000802,SO-00231,SKU-10004,10,100.7,1007.0
L-000803,SO-00231,SKU-10005,20,249.69,4993.8
L-000804,SO-00231,SKU-10070,1,101.48,101.48
L-000805,SO-00232,SKU-10041,12,64.14,769.68
L-000806,SO-00232,SKU-10078,20,229.06,4581.2
L-000807,SO-00233,SKU-10069,3,71.9,215.7
L-000808,SO-00233,SKU-10027,2,209.55,419.1
L-000809,SO-00233,SKU-10010,20,95.7,1914.0
L-000810,SO-00234,SKU-10098,20,54.19,1083.8
L-000811,SO-00235,SKU-10055,4,250.63,1002.52
L-000812,SO-00235,SKU-10085,1,465.27,465.27
L-000813,SO-00235,SKU-10013,12,146.34,1756.08
L-000814,SO-00235,SKU-10049,2,502.96,1005.92
L-000815,SO-00236,SKU-10006,8,210.75,1686.0
L-000816,SO-00236,SKU-10024,8,218.6,1748.8
L-000817,SO-00236,SKU-10086,8,81.69,653.52
L-000818,SO-00236,SKU-10018,3,254.02,762.06
L-000819,SO-00236,SKU-10093,2,69.93,139.86
L-000820,SO-00237,SKU-10022,12,458.78,5505.36
L-000821,SO-00237,SKU-10046,3,209.4,628.2
L-000822,SO-00237,SKU-10025,2,158.48,316.96
L-000823,SO-00237,SKU-10071,3,88.91,266.73
L-000824,SO-00237,SKU-10030,2,503.61,1007.22
L-000825,SO-00238,SKU-10070,1,103.73,103.73
L-000826,SO-00238,SKU-10030,10,487.71,4877.1
L-000827,SO-00239,SKU-10040,1,166.61,166.61
L-000828,SO-00240,SKU-10046,12,220.42,2645.04
L-000829,SO-00240,SKU-10080,3,147.63,442.89
L-000830,SO-00240,SKU-10050,1,61.03,61.03
L-000831,SO-00240,SKU-10017,2,257.94,515.88
L-000832,SO-00240,SKU-10089,1,56.08,56.08
L-000833,SO-00241,SKU-10046,20,220.42,4408.4
L-000834,SO-00241,SKU-10045,1,494.59,494.59
L-000835,SO-00241,SKU-10096,1,41.12,41.12
L-000836,SO-00241,SKU-10000,2,239.6,479.2
L-000837,SO-00241,SKU-10007,4,155.04,620.16
L-000838,SO-00242,SKU-10066,4,221.58,886.32
L-000839,SO-00242,SKU-10047,1,105.49,105.49
L-000840,SO-00242,SKU-10058,1,186.18,186.18
L-000841,SO-00242,SKU-10060,10,392.08,3920.8
L-000842,SO-00242,SKU-10024,10,218.6,2186.0
L-000843,SO-00243,SKU-10097,3,98.24,294.72
L-000844,SO-00243,SKU-10010,12,95.7,1148.4
L-000845,SO-00243,SKU-10055,5,250.63,1253.15
L-000846,SO-00244,SKU-10046,5,202.79,1013.95
L-000847,SO-00244,SKU-10037,5,444.59,2222.95
L-000848,SO-00244,SKU-10040,2,149.95,299.9
L-000849,SO-00244,SKU-10002,3,104.45,313.35
L-000850,SO-00244,SKU-10015,1,180.93,180.93
L-000851,SO-00244,SKU-10096,2,39.82,79.64
L-000852,SO-00245,SKU-10032,2,265.26,530.52
L-000853,SO-00245,SKU-10077,10,322.27,3222.7
L-000854,SO-00245,SKU-10016,8,278.76,2230.08
L-000855,SO-00246,SKU-10047,3,107.83,323.49
L-000856,SO-00247,SKU-10095,4,111.38,445.52
L-000857,SO-00247,SKU-10070,3,112.75,338.25
L-000858,SO-00247,SKU-10048,20,278.0,5560.0
L-000859,SO-00247,SKU-10096,8,39.82,318.56
L-000860,SO-00248,SKU-10004,1,106.0,106.0
L-000861,SO-00248,SKU-10023,1,455.89,455.89
L-000862,SO-00248,SKU-10091,12,84.34,1012.08
L-000863,SO-00248,SKU-10066,1,221.58,221.58
L-000864,SO-00248,SKU-10045,4,469.86,1879.44
L-000865,SO-00249,SKU-10076,8,653.28,5226.24
L-000866,SO-00250,SKU-10019,12,109.79,1317.48
L-000867,SO-00250,SKU-10064,10,82.15,821.5
L-000868,SO-00250,SKU-10035,12,463.79,5565.48
L-000869,SO-00250,SKU-10052,3,197.27,591.81
L-000870,SO-00251,SKU-10072,10,132.96,1329.6
L-000871,SO-00251,SKU-10007,8,155.04,1240.32
L-000872,SO-00251,SKU-10091,4,82.5,330.0
L-000873,SO-00251,SKU-10026,5,367.61,1838.05
L-000874,SO-00251,SKU-10049,12,452.66,5431.92
L-000875,SO-00252,SKU-10062,20,155.43,3108.6
L-000876,SO-00252,SKU-10096,3,43.28,129.84
L-000877,SO-00253,SKU-10040,4,166.61,666.44
L-000878,SO-00254,SKU-10003,10,230.09,2300.9
L-000879,SO-00254,SKU-10016,1,256.46,256.46
L-000880,SO-00254,SKU-10050,20,54.93,1098.6
L-000881,SO-00254,SKU-10085,10,516.97,5169.7
L-000882,SO-00254,SKU-10015,1,171.88,171.88
L-000883,SO-00255,SKU-10062,12,147.25,1767.0
L-000884,SO-00255,SKU-10028,1,424.52,424.52
L-000885,SO-00256,SKU-10057,10,172.04,1720.4
L-000886,SO-00256,SKU-10035,10,463.79,4637.9
L-000887,SO-00256,SKU-10052,2,214.42,428.84
L-000888,SO-00257,SKU-10087,2,53.0,106.0
L-000889,SO-00257,SKU-10063,8,82.37,658.96
L-000890,SO-00257,SKU-10099,2,75.19,150.38
L-000891,SO-00258,SKU-10092,12,104.85,1258.2
L-000892,SO-00258,SKU-10073,3,250.02,750.06
L-000893,SO-00258,SKU-10025,2,158.48,316.96
L-000894,SO-00258,SKU-10015,4,162.84,651.36
L-000895,SO-00258,SKU-10059,1,98.5,98.5
L-000896,SO-00258,SKU-10039,2,208.12,416.24
L-000897,SO-00259,SKU-10015,1,180.93,180.93
L-000898,SO-00259,SKU-10094,3,103.6,310.8
L-000899,SO-00259,SKU-10034,10,563.77,5637.7
L-000900,SO-00259,SKU-10086,2,79.91,159.82
L-000901,SO-00259,SKU-10077,4,322.27,1289.08
L-000902,SO-00259,SKU-10046,10,209.4,2094.0
L-000903,SO-00260,SKU-10002,2,99.23,198.46
L-000904,SO-00260,SKU-10034,8,507.39,4059.12
L-000905,SO-00260,SKU-10088,2,68.82,137.64
L-000906,SO-00261,SKU-10004,4,95.4,381.6
L-000907,SO-00261,SKU-10035,3,463.79,1391.37
L-000908,SO-00261,SKU-10077,1,306.16,306.16
L-000909,SO-00262,SKU-10069,20,79.89,1597.8
L-000910,SO-00262,SKU-10061,8,273.68,2189.44
L-000911,SO-00263,SKU-10087,2,48.76,97.52
L-000912,SO-00263,SKU-10031,4,60.0,240.0
L-000913,SO-00264,SKU-10028,12,424.52,5094.24
L-000914,SO-00264,SKU-10079,8,662.39,5299.12
L-000915,SO-00264,SKU-10005,12,237.21,2846.52
L-000916,SO-00265,SKU-10095,1,117.24,117.24
L-000917,SO-00265,SKU-10074,3,597.88,1793.64
L-000918,SO-00266,SKU-10058,20,202.37,4047.4
L-000919,SO-00266,SKU-10088,20,63.31,1266.2
L-000920,SO-00267,SKU-10058,2,202.37,404.74
L-000921,SO-00267,SKU-10049,1,462.72,462.72
L-000922,SO-00267,SKU-10012,8,91.49,731.92
L-000923,SO-00267,SKU-10084,2,456.36,912.72
L-000924,SO-00267,SKU-10097,1,98.24,98.24
L-000925,SO-00267,SKU-10074,2,597.88,1195.76
L-000926,SO-00268,SKU-10055,20,225.57,4511.4
L-000927,SO-00269,SKU-10071,20,93.59,1871.8
L-000928,SO-00269,SKU-10056,1,279.41,279.41
L-000929,SO-00269,SKU-10013,1,162.6,162.6
L-000930,SO-00269,SKU-10024,10,218.6,2186.0
L-000931,SO-00269,SKU-10045,2,494.59,989.18
L-000932,SO-00269,SKU-10097,2,98.24,196.48
L-000933,SO-00270,SKU-10057,1,191.15,191.15
L-000934,SO-00270,SKU-10084,10,481.72,4817.2
L-000935,SO-00270,SKU-10054,20,70.27,1405.4
L-000936,SO-00270,SKU-10060,2,392.08,784.16
L-000937,SO-00270,SKU-10063,20,86.94,1738.8
L-000938,SO-00270,SKU-10096,1,43.28,43.28
L-000939,SO-00271,SKU-10058,1,202.37,202.37
L-000940,SO-00271,SKU-10077,3,306.16,918.48
L-000941,SO-00271,SKU-10022,12,458.78,5505.36
L-000942,SO-00271,SKU-10009,4,261.74,1046.96
L-000943,SO-00272,SKU-10093,1,66.43,66.43
L-000944,SO-00272,SKU-10047,12,105.49,1265.88
L-000945,SO-00273,SKU-10044,2,360.26,720.52
L-000946,SO-00273,SKU-10065,1,264.22,264.22
L-000947,SO-00273,SKU-10090,5,27.66,138.3
L-000948,SO-00273,SKU-10037,3,444.59,1333.77
L-000949,SO-00274,SKU-10086,1,88.79,88.79
L-000950,SO-00274,SKU-10044,2,400.29,800.58
L-000951,SO-00275,SKU-10020,10,107.36,1073.6
L-000952,SO-00275,SKU-10086,8,88.79,710.32
L-000953,SO-00275,SKU-10038,3,491.85,1475.55
L-000954,SO-00275,SKU-10042,2,98.01,196.02
L-000955,SO-00275,SKU-10059,3,109.44,328.32
L-000956,SO-00276,SKU-10040,4,149.95,599.8
L-000957,SO-00276,SKU-10008,2,246.98,493.96
L-000958,SO-00276,SKU-10036,1,385.26,385.26
L-000959,SO-00277,SKU-10062,2,155.43,310.86
L-000960,SO-00277,SKU-10065,5,264.22,1321.1
L-000961,SO-00277,SKU-10056,12,270.59,3247.08
L-000962,SO-00277,SKU-10066,12,210.5,2526.0
L-000963,SO-00277,SKU-10052,3,197.27,591.81
L-000964,SO-00278,SKU-10044,1,380.28,380.28
L-000965,SO-00278,SKU-10054,3,76.38,229.14
L-000966,SO-00279,SKU-10059,1,103.97,103.97
L-000967,SO-00279,SKU-10044,5,400.29,2001.45
L-000968,SO-00279,SKU-10038,10,442.67,4426.7
L-000969,SO-00279,SKU-10086,12,79.91,958.92
L-000970,SO-00279,SKU-10085,5,475.61,2378.05
L-000971,SO-00279,SKU-10074,12,538.09,6457.08
L-000972,SO-00280,SKU-10086,1,84.35,84.35
L-000973,SO-00281,SKU-10084,5,481.72,2408.6
L-000974,SO-00281,SKU-10065,1,251.01,251.01
L-000975,SO-00282,SKU-10008,1,246.98,246.98
L-000976,SO-00282,SKU-10088,5,68.82,344.1
L-000977,SO-00283,SKU-10035,4,504.12,2016.48
L-000978,SO-00283,SKU-10088,10,65.38,653.8
L-000979,SO-00283,SKU-10080,2,147.63,295.26
L-000980,SO-00283,SKU-10050,10,56.15,561.5
L-000981,SO-00284,SKU-10047,8,107.83,862.64
L-000982,SO-00284,SKU-10084,3,466.5,1399.5
