order_id,order_date,customer_id,status,currency,order_total
SO-01782,2025-11-20,CUST-027,Open,USD,1438.29
SO-01783,2025-11-14,CUST-038,Shipped,USD,5136.8
SO-01784,2025-11-25,CUST-039,Shipped,USD,493.44
SO-01785,2025-11-28,CUST-007,Shipped,USD,269.34
SO-01786,2025-11-26,CUST-004,Closed,USD,3136.83
SO-01787,2025-11-26,CUST-025,Closed,USD,3576.92
SO-01788,2025-11-26,CUST-008,Shipped,USD,1014.75
SO-01789,2025-11-12,CUST-048,Shipped,USD,5096.51
SO-01790,2025-11-26,CUST-005,Open,USD,4918.34
SO-01791,2025-11-17,CUST-015,Closed,USD,6711.64
SO-01792,2025-11-03,CUST-023,Shipped,USD,5756.1
SO-01793,2025-11-06,CUST-005,Shipped,USD,16327.94
SO-01794,2025-11-04,CUST-035,Shipped,USD,9909.11
SO-01795,2025-11-25,CUST-049,Open,USD,5977.08
SO-01796,2025-11-28,CUST-001,Open,USD,8620.77
SO-01797,2025-11-05,CUST-001,Shipped,USD,10510.0
SO-01798,2025-11-25,CUST-048,Shipped,USD,8477.48
SO-01799,2025-11-13,CUST-037,Shipped,USD,6529.54
SO-01800,2025-11-24,CUST-022,Shipped,USD,3401.23
SO-01801,2025-11-05,CUST-006,Shipped,USD,12302.72
SO-01802,2025-11-19,CUST-034,Closed,USD,4155.55
SO-01803,2025-11-18,CUST-042,Closed,USD,3348.3
SO-01804,2025-11-12,CUST-038,Closed,USD,1024.33
SO-01805,2025-11-05,CUST-022,Closed,USD,15605.0
SO-01806,2025-11-14,CUST-029,Shipped,USD,2941.2
SO-01807,2025-11-05,CUST-004,Shipped,USD,2780.95
SO-01808,2025-11-04,CUST-011,Shipped,USD,75.58
SO-01809,2025-11-26,CUST-039,Closed,USD,13646.92
SO-01810,2025-11-10,CUST-012,Shipped,USD,5179.71
SO-01811,2025-11-21,CUST-037,Shipped,USD,368.27
SO-01812,2025-11-28,CUST-003,Closed,USD,13765.22
SO-01813,2025-11-21,CUST-021,Shipped,USD,220.42
SO-01814,2025-11-19,CUST-002,Closed,USD,2858.49
SO-01815,2025-11-12,CUST-031,Shipped,USD,3682.2
SO-01816,2025-11-10,CUST-029,Closed,USD,8067.26
SO-01817,2025-11-10,CUST-034,Shipped,USD,10703.58
SO-01818,2025-11-13,CUST-029,Shipped,USD,2514.8
SO-01819,2025-11-28,CUST-042,Shipped,USD,556.0
SO-01820,2025-11-19,CUST-050,Shipped,USD,4913.48
SO-01821,2025-11-17,CUST-003,Closed,USD,10735.68
SO-01822,2025-11-03,CUST-040,Shipped,USD,8899.81
SO-01823,2025-11-20,CUST-024,Closed,USD,13483.69
SO-01824,2025-11-05,CUST-010,Shipped,USD,10283.08
SO-01825,2025-11-13,CUST-009,Shipped,USD,3391.8
SO-01826,2025-11-06,CUST-049,Open,USD,13772.4
SO-01827,2025-11-07,CUST-013,Closed,USD,4734.11
SO-01828,2025-11-21,CUST-048,Shipped,USD,10554.42
SO-01829,2025-11-27,CUST-023,Shipped,USD,8177.41
SO-01830,2025-11-20,CUST-036,Shipped,USD,2244.75
SO-01831,2025-11-28,CUST-040,Shipped,USD,6611.47
SO-01832,2025-11-14,CUST-023,Shipped,USD,16626.6
SO-01833,2025-11-06,CUST-041,Shipped,USD,8054.68
SO-01834,2025-11-03,CUST-019,Shipped,USD,1465.77
SO-01835,2025-11-21,CUST-009,Shipped,USD,7132.74
SO-01836,2025-11-21,CUST-018,Shipped,USD,99.7
SO-01837,2025-11-13,CUST-031,Closed,USD,5448.24
SO-01838,2025-11-04,CUST-017,Closed,USD,3053.76
SO-01839,2025-11-07,CUST-001,Closed,USD,1804.47
SO-01840,2025-11-14,CUST-037,Closed,USD,4464.52
SO-01841,2025-11-04,CUST-046,Shipped,USD,7515.76
SO-01842,2025-11-25,CUST-046,Closed,USD,10076.11
SO-01843,2025-11-19,CUST-006,Shipped,USD,3280.09
SO-01844,2025-11-25,CUST-021,Closed,USD,5491.42
SO-01845,2025-11-07,CUST-014,Shipped,USD,2163.97
SO-01846,2025-11-13,CUST-027,Shipped,USD,7514.89
SO-01847,2025-11-24,CUST-031,Shipped,USD,15334.79
SO-01848,2025-11-12,CUST-048,Closed,USD,5924.34
SO-01849,2025-11-20,CUST-036,Shipped,USD,3170.64
SO-01850,2025-11-11,CUST-019,Shipped,USD,97.8
SO-01851,2025-11-11,CUST-020,Shipped,USD,519.64
SO-01852,2025-11-26,CUST-038,Shipped,USD,4166.85
SO-01853,2025-11-20,CUST-025,Closed,USD,383.32
SO-01854,2025-11-25,CUST-040,Closed,USD,7198.68
SO-01855,2025-11-19,CUST-033,Closed,USD,4942.15
SO-01856,2025-11-24,CUST-022,Shipped,USD,8296.84
SO-01857,2025-11-05,CUST-039,Closed,USD,1268.89
SO-01858,2025-11-25,CUST-037,Shipped,USD,1759.96
SO-01859,2025-11-13,CUST-022,Closed,USD,6009.74
SO-01860,2025-11-07,CUST-046,Closed,USD,9668.79
SO-01861,2025-11-19,CUST-032,Shipped,USD,1916.22
SO-01862,2025-11-25,CUST-047,Open,USD,2296.18
SO-01863,2025-11-04,CUST-040,Closed,USD,473.06
SO-01864,2025-11-24,CUST-013,Shipped,USD,272.73
SO-01865,2025-11-27,CUST-015,Closed,USD,6443.67
SO-01866,2025-11-20,CUST-041,Open,USD,4485.81
SO-01867,2025-11-26,CUST-047,Closed,USD,887.28
SO-01868,2025-11-28,CUST-044,Closed,USD,6419.31
SO-01869,2025-11-21,CUST-004,Closed,USD,4076.38
SO-01870,2025-11-14,CUST-041,Shipped,USD,6434.02
SO-01871,2025-11-05,CUST-024,Shipped,USD,7409.74
SO-01872,2025-11-14,CUST-016,Shipped,USD,12126.91
SO-01873,2025-11-19,CUST-045,Shipped,USD,3060.48
SO-01874,2025-11-17,CUST-022,Closed,USD,1214.4
SO-01875,2025-11-24,CUST-032,Shipped,USD,3680.87
SO-01876,2025-11-10,CUST-028,Shipped,USD,3008.63
SO-01877,2025-11-13,CUST-024,Closed,USD,3951.12
SO-01878,2025-11-14,CUST-018,Shipped,USD,12619.78
SO-01879,2025-11-03,CUST-038,Shipped,USD,2187.0
SO-01880,2025-11-04,CUST-042,Closed,USD,1638.81
SO-01881,2025-11-17,CUST-004,Closed,USD,7228.78
SO-01882,2025-11-10,CUST-016,Closed,USD,8077.93
SO-01883,2025-11-20,CUST-046,Shipped,USD,8890.66
SO-01884,2025-11-10,CUST-041,Closed,USD,7412.08
SO-01885,2025-11-12,CUST-040,Shipped,USD,6093.38
SO-01886,2025-11-19,CUST-038,Shipped,USD,4769.29
SO-01887,2025-11-05,CUST-028,Closed,USD,3479.31
SO-01888,2025-11-05,CUST-001,Closed,USD,7532.06
SO-01889,2025-11-06,CUST-007,Shipped,USD,4187.68
SO-01890,2025-11-26,CUST-013,Open,USD,2963.63
SO-01891,2025-11-11,CUST-043,Shipped,USD,4300.12
SO-01892,2025-11-07,CUST-043,Closed,USD,728.78
SO-01893,2025-11-20,CUST-006,Shipped,USD,7249.45
SO-01894,2025-11-18,CUST-039,Shipped,USD,907.79
SO-01895,2025-11-14,CUST-050,Closed,USD,14742.28
SO-01896,2025-11-06,CUST-010,Closed,USD,3807.56
SO-01897,2025-11-13,CUST-039,Shipped,USD,2157.92
SO-01898,2025-11-25,CUST-003,Shipped,USD,4085.7
SO-01899,2025-11-04,CUST-024,Open,USD,9309.32
SO-01900,2025-11-10,CUST-028,Closed,USD,6684.41
SO-01901,2025-11-26,CUST-040,Shipped,USD,8891.76
SO-01902,2025-11-04,CUST-048,Shipped,USD,196.74
SO-01903,2025-11-11,CUST-014,Closed,USD,6516.0
SO-01904,2025-11-24,CUST-023,Shipped,USD,8275.74
SO-01905,2025-11-18,CUST-027,Shipped,USD,2341.7
SO-01906,2025-11-05,CUST-004,Shipped,USD,3103.1
SO-01907,2025-11-17,CUST-039,Closed,USD,224.08
SO-01908,2025-11-05,CUST-014,Open,USD,9103.08
SO-01909,2025-11-21,CUST-036,Closed,USD,1583.83
SO-01910,2025-11-27,CUST-021,Shipped,USD,6706.2
SO-01911,2025-11-03,CUST-018,Closed,USD,9532.04
SO-01912,2025-11-25,CUST-042,Closed,USD,3662.58
SO-01913,2025-11-03,CUST-049,Closed,USD,3282.0
SO-01914,2025-11-24,CUST-025,Shipped,USD,1298.16
SO-01915,2025-11-28,CUST-037,Shipped,USD,2295.61
SO-01916,2025-11-20,CUST-015,Shipped,USD,5564.14
SO-01917,2025-11-03,CUST-009,Closed,USD,4089.16
SO-01918,2025-11-19,CUST-014,Shipped,USD,3773.75
SO-01919,2025-11-25,CUST-049,Closed,USD,1907.96
SO-01920,2025-11-25,CUST-044,Closed,USD,17163.74
SO-01921,2025-11-27,CUST-034,Shipped,USD,105.9
SO-01922,2025-11-14,CUST-008,Shipped,USD,5423.39
SO-01923,2025-11-12,CUST-030,Shipped,USD,13992.72
SO-01924,2025-11-20,CUST-032,Closed,USD,8014.01
SO-01925,2025-11-19,CUST-023,Shipped,USD,5235.18
SO-01926,2025-11-27,CUST-003,Closed,USD,1775.8
SO-01927,2025-11-14,CUST-040,Shipped,USD,2052.68
SO-01928,2025-12-23,CUST-020,Open,USD,5069.82
SO-01929,2025-12-25,CUST-011,Shipped,USD,7296.28
SO-01930,2025-12-19,CUST-045,Open,USD,977.48
SO-01931,2025-12-11,CUST-017,Closed,USD,6901.04
SO-01932,2025-12-31,CUST-020,Shipped,USD,3191.09
SO-01933,2025-12-24,CUST-034,Open,USD,2191.28
SO-01934,2025-12-29,CUST-029,Open,USD,3006.24
SO-01935,2025-12-16,CUST-013,Open,USD,4313.33
SO-01936,2025-12-12,CUST-010,Shipped,USD,183.04
SO-01937,2025-12-29,CUST-010,Open,USD,1037.3
SO-01938,2025-12-26,CUST-045,Shipped,USD,8378.67
SO-01939,2025-12-29,CUST-035,Open,USD,7405.68
SO-01940,2025-12-01,CUST-043,Closed,USD,11213.19
SO-01941,2025-12-17,CUST-013,Open,USD,4795.29
SO-01942,2025-12-15,CUST-022,Closed,USD,6851.34
SO-01943,2025-12-25,CUST-029,Open,USD,4310.7
SO-01944,2025-12-30,CUST-015,Open,USD,10059.2
SO-01945,2025-12-16,CUST-029,Shipped,USD,3981.58
SO-01946,2025-12-04,CUST-012,Shipped,USD,814.56
SO-01947,2025-12-19,CUST-025,Open,USD,5478.84
SO-01948,2025-12-05,CUST-038,Closed,USD,8493.04
SO-01949,2025-12-09,CUST-013,Closed,USD,3552.79
SO-01950,2025-12-03,CUST-023,Shipped,USD,1483.0
SO-01951,2025-12-11,CUST-014,Shipped,USD,4661.67
SO-01952,2025-12-23,CUST-004,Shipped,USD,4638.28
SO-01953,2025-12-26,CUST-030,Open,USD,17725.22
SO-01954,2025-12-10,CUST-017,Shipped,USD,417.1
SO-01955,2025-12-19,CUST-018,Shipped,USD,8132.44
SO-01956,2025-12-03,CUST-036,Open,USD,10546.94
SO-01957,2025-12-19,CUST-013,Shipped,USD,15315.15
SO-01958,2025-12-12,CUST-040,Closed,USD,2916.0
SO-01959,2025-12-19,CUST-026,Open,USD,1331.97
SO-01960,2025-12-05,CUST-037,Shipped,USD,4342.7
SO-01961,2025-12-15,CUST-010,Closed,USD,3707.15
SO-01962,2025-12-12,CUST-048,Closed,USD,5035.04
SO-01963,2025-12-08,CUST-005,Shipped,USD,3101.67
SO-01964,2025-12-01,CUST-032,Closed,USD,861.44
SO-01965,2025-12-31,CUST-048,Shipped,USD,1411.48
SO-01966,2025-12-10,CUST-039,Shipped,USD,4158.37
SO-01967,2025-12-24,CUST-039,Open,USD,7980.95
SO-01968,2025-12-22,CUST-013,Shipped,USD,3247.84
SO-01969,2025-12-19,CUST-045,Open,USD,5424.32
SO-01970,2025-12-15,CUST-025,Closed,USD,3321.89
SO-01971,2025-12-24,CUST-022,Shipped,USD,6202.15
SO-01972,2025-12-25,CUST-024,Open,USD,5033.56
SO-01973,2025-12-22,CUST-013,Open,USD,220.42
SO-01974,2025-12-30,CUST-019,Open,USD,9348.34
SO-01975,2025-12-23,CUST-022,Shipped,USD,1483.84
SO-01976,2025-12-19,CUST-020,Shipped,USD,695.44
SO-01977,2025-12-26,CUST-036,Shipped,USD,1518.0
SO-01978,2025-12-16,CUST-029,Shipped,USD,6821.77
SO-01979,2025-12-11,CUST-048,Closed,USD,9670.02
SO-01980,2025-12-16,CUST-035,Shipped,USD,2669.52
SO-01981,2025-12-22,CUST-010,Open,USD,5390.12
SO-01982,2025-12-29,CUST-003,Open,USD,270.95
SO-01983,2025-12-11,CUST-008,Shipped,USD,586.8
SO-01984,2025-12-24,CUST-003,Open,USD,2883.8
SO-01985,2025-12-16,CUST-010,Open,USD,5912.88
SO-01986,2025-12-18,CUST-038,Open,USD,12294.65
SO-01987,2025-12-08,CUST-023,Closed,USD,600.11
SO-01988,2025-12-11,CUST-013,Closed,USD,5498.6
SO-01989,2025-12-26,CUST-026,Shipped,USD,8939.74
SO-01990,2025-12-08,CUST-025,Closed,USD,2394.44
SO-01991,2025-12-19,CUST-002,Open,USD,1307.52
SO-01992,2025-12-30,CUST-003,Shipped,USD,5182.35
SO-01993,2025-12-31,CUST-008,Open,USD,5751.75
SO-01994,2025-12-22,CUST-020,Shipped,USD,1976.94
SO-01995,2025-12-01,CUST-006,Shipped,USD,2708.88
SO-01996,2025-12-08,CUST-014,Shipped,USD,6673.76
SO-01997,2025-12-10,CUST-002,Shipped,USD,2912.65
SO-01998,2025-12-08,CUST-009,Shipped,USD,2712.16
SO-01999,2025-12-18,CUST-041,Shipped,USD,1775.8
SO-02000,2025-12-18,CUST-050,Shipped,USD,7581.49
SO-02001,2025-12-19,CUST-021,Shipped,USD,7705.2
SO-02002,2025-12-11,CUST-026,Closed,USD,132.86
SO-02003,2025-12-23,CUST-027,Open,USD,5299.68
SO-02004,2025-12-26,CUST-038,Shipped,USD,429.82
SO-02005,2025-12-01,CUST-008,Open,USD,2064.16
SO-02006,2025-12-29,CUST-040,Open,USD,6125.35
SO-02007,2025-12-24,CUST-046,Open,USD,777.34
SO-02008,2025-12-23,CUST-011,Shipped,USD,11511.44
SO-02009,2025-12-09,CUST-034,Shipped,USD,5794.12
SO-02010,2025-12-16,CUST-037,Open,USD,2442.45
SO-02011,2025-12-29,CUST-023,Shipped,USD,1919.52
SO-02012,2025-12-04,CUST-023,Shipped,USD,7032.9
SO-02013,2025-12-12,CUST-017,Open,USD,10663.68
SO-02014,2025-12-22,CUST-030,Shipped,USD,2418.1
SO-02015,2025-12-18,CUST-018,Shipped,USD,9340.48
SO-02016,2025-12-19,CUST-045,Open,USD,9194.86
SO-02017,2025-12-17,CUST-045,Open,USD,1328.21
SO-02018,2025-12-04,CUST-005,Shipped,USD,3220.05
SO-02019,2025-12-08,CUST-001,Closed,USD,537.87
SO-02020,2025-12-17,CUST-048,Open,USD,3226.81
SO-02021,2025-12-16,CUST-020,Shipped,USD,2900.4
SO-02022,2025-12-10,CUST-021,Open,USD,10159.99
SO-02023,2025-12-23,CUST-022,Shipped,USD,335.31
SO-02024,2025-12-15,CUST-006,Closed,USD,558.16
SO-02025,2025-12-18,CUST-010,Shipped,USD,1296.14
SO-02026,2025-12-11,CUST-048,Shipped,USD,2857.66
SO-02027,2025-12-30,CUST-045,Shipped,USD,4391.76
SO-02028,2025-12-04,CUST-039,Closed,USD,3542.35
SO-02029,2025-12-08,CUST-004,Shipped,USD,2707.13
SO-02030,2025-12-22,CUST-032,Shipped,USD,2955.78
SO-02031,2025-12-15,CUST-026,Open,USD,1758.6
SO-02032,2025-12-10,CUST-048,Shipped,USD,1470.44
SO-02033,2025-12-11,CUST-010,Shipped,USD,9018.64
SO-02034,2025-12-03,CUST-038,Shipped,USD,699.3
SO-02035,2025-12-26,CUST-041,Shipped,USD,4681.28
SO-02036,2025-12-24,CUST-004,Shipped,USD,8913.51
SO-02037,2025-12-02,CUST-025,Shipped,USD,4195.79
SO-02038,2025-12-18,CUST-012,Open,USD,463.71
SO-02039,2025-12-22,CUST-012,Shipped,USD,99.61
SO-02040,2025-12-31,CUST-003,Open,USD,7815.11
SO-02041,2025-12-01,CUST-040,Closed,USD,6087.52
SO-02042,2025-12-17,CUST-049,Open,USD,60.0
SO-02043,2025-12-12,CUST-001,Shipped,USD,3845.52
SO-02044,2025-12-30,CUST-041,Shipped,USD,5872.02
SO-02045,2025-12-15,CUST-020,Shipped,USD,739.4
SO-02046,2025-12-04,CUST-023,Open,USD,4898.62
SO-02047,2025-12-16,CUST-032,Shipped,USD,1686.0
SO-02048,2025-12-04,CUST-045,Shipped,USD,1073.44
SO-02049,2025-12-19,CUST-029,Shipped,USD,4064.56
SO-02050,2025-12-08,CUST-004,Closed,USD,18722.03
SO-02051,2025-12-22,CUST-011,Shipped,USD,1967.4
SO-02052,2025-12-11,CUST-033,Shipped,USD,3655.39
SO-02053,2025-12-23,CUST-045,Open,USD,264.82
SO-02054,2025-12-05,CUST-016,Closed,USD,2322.89
SO-02055,2025-12-08,CUST-014,Shipped,USD,2303.29
SO-02056,2025-12-24,CUST-021,Open,USD,7563.66
SO-02057,2025-12-17,CUST-024,Shipped,USD,8865.48
SO-02058,2025-12-09,CUST-043,Shipped,USD,594.96
SO-02059,2025-12-26,CUST-034,Shipped,USD,7509.21
SO-02060,2025-12-23,CUST-010,Open,USD,939.7
SO-02061,2025-12-16,CUST-027,Shipped,USD,3559.54
SO-02062,2025-12-02,CUST-047,Closed,USD,3682.11
SO-02063,2025-12-04,CUST-037,Shipped,USD,10876.74
SO-02064,2025-12-31,CUST-040,Shipped,USD,4538.58
SO-02065,2025-12-01,CUST-012,Closed,USD,4233.15
SO-02066,2025-12-02,CUST-004,Open,USD,10086.22
SO-02067,2025-12-17,CUST-017,Open,USD,1077.2
SO-02068,2025-12-01,CUST-018,Closed,USD,1271.06
SO-02069,2025-12-02,CUST-035,Closed,USD,22102.48
SO-02070,2025-12-26,CUST-016,Shipped,USD,8466.21
SO-02071,2025-12-08,CUST-015,Shipped,USD,5064.96
SO-02072,2025-12-08,CUST-036,Closed,USD,750.06
SO-02073,2025-12-18,CUST-008,Open,USD,1329.45
SO-02074,2025-12-11,CUST-031,Shipped,USD,7818.25
SO-02075,2025-12-26,CUST-036,Open,USD,2190.86
SO-02076,2025-12-31,CUST-029,Open,USD,3104.36
SO-02077,2025-12-16,CUST-024,Shipped,USD,5422.12
SO-02078,2025-12-30,CUST-025,Open,USD,7110.22
SO-02079,2025-12-10,CUST-043,Shipped,USD,8521.22
SO-02080,2025-12-09,CUST-007,Shipped,USD,10147.8
SO-02081,2025-12-09,CUST-003,Shipped,USD,1300.8
SO-02082,2025-12-24,CUST-019,Shipped,USD,1706.72
SO-02083,2025-12-31,CUST-020,Open,USD,548.95
SO-02084,2025-12-26,CUST-045,Open,USD,4772.94
SO-02085,2025-12-01,CUST-026,Shipped,USD,6766.96
SO-02086,2025-12-15,CUST-026,Closed,USD,5020.9
SO-02087,2025-12-30,CUST-002,Open,USD,3542.74
SO-02088,2025-12-05,CUST-031,Shipped,USD,3874.67
SO-02089,2025-12-17,CUST-049,Shipped,USD,2624.27
SO-02090,2025-12-10,CUST-015,Closed,USD,10370.37
SO-02091,2025-12-26,CUST-018,Open,USD,10076.08
SO-02092,2025-12-24,CUST-029,Open,USD,1674.78
SO-02093,2025-12-16,CUST-030,Open,USD,9103.9
SO-02094,2025-12-11,CUST-030,Shipped,USD,6577.84
SO-02095,2025-12-31,CUST-033,Shipped,USD,7562.02
SO-02096,2025-12-01,CUST-017,Shipped,USD,1609.12
SO-02097,2025-12-29,CUST-032,Open,USD,6348.37
SO-02098,2025-12-10,CUST-026,Shipped,USD,3321.97
SO-02099,2025-12-09,CUST-036,Shipped,USD,8468.38
SO-02100,2025-12-03,CUST-025,Shipped,USD,2866.35
SO-02101,2025-12-09,CUST-022,Shipped,USD,4809.84
SO-02102,2025-12-05,CUST-049,Shipped,USD,2883.92
SO-02103,2025-12-03,CUST-031,Open,USD,202.02
SO-02104,2025-12-09,CUST-043,Closed,USD,4081.34
SO-02105,2025-12-18,CUST-010,Open,USD,7245.22
SO-02106,2025-12-04,CUST-050,Open,USD,3917.39
SO-02107,2025-12-24,CUST-045,Shipped,USD,6197.29
SO-02108,2025-12-01,CUST-010,Closed,USD,4843.18
SO-02109,2025-12-05,CUST-009,Closed,USD,1317.62
SO-02110,2025-12-19,CUST-019,Shipped,USD,3456.34
SO-02111,2025-12-15,CUST-040,Closed,USD,4773.0
SO-02112,2025-12-08,CUST-006,Shipped,USD,2022.68
SO-02113,2025-12-29,CUST-046,Shipped,USD,8166.44
SO-02114,2025-12-19,CUST-050,Open,USD,5494.42
SO-02115,2025-12-15,CUST-039,Shipped,USD,101.01
SO-02116,2025-12-18,CUST-032,Shipped,USD,2854.43
SO-02117,2025-12-09,CUST-006,Closed,USD,6849.78
SO-02118,2025-12-11,CUST-002,Shipped,USD,3100.19
SO-02119,2025-12-16,CUST-016,Open,USD,6435.8
SO-02120,2025-12-01,CUST-037,Closed,USD,11232.82
SO-02121,2025-12-09,CUST-050,Shipped,USD,8654.8
SO-02122,2025-12-24,CUST-028,Shipped,USD,3838.47
SO-02123,2025-12-19,CUST-049,Open,USD,4844.84
SO-02124,2025-12-11,CUST-027,Open,USD,8894.88
SO-02125,2025-12-30,CUST-047,Open,USD,16595.88
SO-02126,2025-12-17,CUST-008,Open,USD,6776.25
SO-02127,2025-12-10,CUST-021,Shipped,USD,2344.12
SO-02128,2025-12-31,CUST-009,Open,USD,4465.75
SO-02129,2025-12-05,CUST-043,Closed,USD,1111.79
SO-02130,2025-12-15,CUST-012,Shipped,USD,6274.66
SO-02131,2025-12-08,CUST-038,Closed,USD,54.19
SO-02132,2025-12-02,CUST-003,Shipped,USD,5659.21
SO-02133,2025-12-17,CUST-026,Shipped,USD,4631.56
SO-02134,2025-12-04,CUST-030,Shipped,USD,9437.35
SO-02135,2025-12-25,CUST-016,Open,USD,219.58
SO-02136,2025-12-03,CUST-048,Shipped,USD,10033.26
SO-02137,2025-12-15,CUST-047,Shipped,USD,1159.6
SO-02138,2025-12-03,CUST-003,Closed,USD,8556.27
SO-02139,2025-12-24,CUST-013,Shipped,USD,15206.75
SO-02140,2025-12-12,CUST-020,Open,USD,579.0
SO-02141,2025-12-11,CUST-041,Closed,USD,2036.63
SO-02142,2025-12-19,CUST-046,Open,USD,11130.71
SO-02143,2025-12-01,CUST-013,Closed,USD,10282.84
SO-02144,2025-12-29,CUST-048,Shipped,USD,1354.22
SO-02145,2025-12-12,CUST-020,Shipped,USD,1888.49
SO-02146,2025-12-29,CUST-041,Shipped,USD,7653.13
SO-02147,2025-12-02,CUST-048,Closed,USD,1967.13
SO-02148,2025-12-18,CUST-037,Open,USD,12661.09
SO-02149,2025-12-05,CUST-014,Open,USD,1447.44
SO-02150,2025-12-03,CUST-020,Closed,USD,11371.4
SO-02151,2025-12-08,CUST-014,Shipped,USD,2379.84
SO-02152,2025-12-19,CUST-010,Open,USD,3920.19
SO-02153,2025-12-10,CUST-037,Shipped,USD,2242.64
SO-02154,2025-12-31,CUST-038,Open,USD,670.45
SO-02155,2025-12-17,CUST-049,Shipped,USD,8780.41
SO-02156,2025-12-11,CUST-003,Open,USD,2936.12
SO-02157,2025-12-25,CUST-004,Open,USD,1485.0
SO-02158,2025-12-01,CUST-046,Shipped,USD,1839.36
SO-02159,2025-12-17,CUST-041,Open,USD,3892.31
SO-02160,2025-12-16,CUST-015,Shipped,USD,310.86
SO-02161,2025-12-01,CUST-015,Shipped,USD,2300.9
SO-02162,2025-12-24,CUST-037,Open,USD,3984.45
SO-02163,2025-12-30,CUST-005,Open,USD,3839.21
SO-02164,2025-12-23,CUST-009,Open,USD,1813.72
SO-02165,2025-12-29,CUST-036,Shipped,USD,2417.53
SO-02166,2025-12-08,CUST-007,Shipped,USD,3999.28
SO-02167,2025-12-04,CUST-021,Shipped,USD,12173.06
SO-02168,2025-12-25,CUST-014,Open,USD,2843.46
SO-02169,2025-12-22,CUST-032,Open,USD,1655.12
SO-02170,2025-12-19,CUST-031,Open,USD,3699.54
SO-02171,2025-12-12,CUST-045,Shipped,USD,12539.58
SO-02172,2025-12-31,CUST-019,Open,USD,9820.24
SO-02173,2025-12-23,CUST-007,Open,USD,1773.72
SO-02174,2025-12-16,CUST-032,Open,USD,4152.9
SO-02175,2025-12-03,CUST-004,Shipped,USD,10171.68
SO-02176,2025-12-30,CUST-050,Open,USD,13095.65
SO-02177,2025-12-01,CUST-039,Shipped,USD,3754.66
SO-02178,2025-12-15,CUST-033,Closed,USD,1868.73
SO-02179,2025-12-22,CUST-025,Shipped,USD,7042.23
SO-02180,2025-12-08,CUST-043,Shipped,USD,7117.3
SO-02181,2025-12-31,CUST-038,Open,USD,3722.16
SO-02182,2025-12-04,CUST-039,Shipped,USD,10350.0
SO-02183,2025-12-25,CUST-046,Shipped,USD,48.76
SO-02184,2025-12-11,CUST-028,Closed,USD,10667.04
SO-02185,2025-12-16,CUST-013,Open,USD,7055.58
SO-02186,2025-12-19,CUST-009,Shipped,USD,852.61
SO-02187,2025-12-19,CUST-029,Shipped,USD,2034.65
SO-02188,2025-12-24,CUST-020,Open,USD,3086.01
SO-02189,2025-12-25,CUST-016,Shipped,USD,5931.94
SO-02190,2025-12-19,CUST-028,Open,USD,1429.68
SO-02191,2025-12-11,CUST-050,Closed,USD,478.5
SO-02192,2025-12-17,CUST-046,Open,USD,730.38
SO-02193,2025-12-23,CUST-023,Open,USD,469.86
SO-02194,2025-12-23,CUST-022,Open,USD,1007.0
SO-02195,2025-12-24,CUST-050,Shipped,USD,3126.77
SO-02196,2025-12-04,CUST-043,Closed,USD,717.97
SO-02197,2025-12-01,CUST-040,Closed,USD,13831.24
SO-02198,2025-12-31,CUST-002,Shipped,USD,412.5
SO-02199,2025-12-29,CUST-003,Shipped,USD,7522.66
SO-02200,2025-12-17,CUST-040,Shipped,USD,12667.38
SO-02201,2025-12-30,CUST-023,Open,USD,2386.66
SO-02202,2025-12-31,CUST-011,Shipped,USD,5906.12
SO-02203,2025-12-02,CUST-007,Shipped,USD,4532.69
SO-02204,2025-12-24,CUST-016,Shipped,USD,12335.22
SO-02205,2025-12-10,CUST-018,Shipped,USD,8410.09
SO-02206,2025-12-19,CUST-021,Open,USD,7714.46
SO-02207,2025-12-23,CUST-027,Open,USD,304.65
SO-02208,2025-12-04,CUST-029,Shipped,USD,6583.5
SO-02209,2025-12-17,CUST-035,Open,USD,12733.86
SO-02210,2025-12-19,CUST-040,Shipped,USD,1029.75
SO-02211,2025-12-08,CUST-012,Shipped,USD,1252.36
SO-02212,2025-12-19,CUST-032,Open,USD,4167.96
SO-02213,2025-12-05,CUST-049,Shipped,USD,2190.92
SO-02214,2025-12-15,CUST-037,Shipped,USD,1112.0
SO-02215,2025-12-16,CUST-047,Open,USD,13933.88
SO-02216,2025-12-31,CUST-024,Shipped,USD,6483.7
SO-02217,2025-12-25,CUST-015,Shipped,USD,2694.55
SO-02218,2025-12-04,CUST-045,Shipped,USD,9102.08
SO-02219,2025-12-24,CUST-008,Open,USD,1324.78
SO-02220,2025-12-30,CUST-032,Shipped,USD,5939.46
SO-02221,2025-12-31,CUST-028,Shipped,USD,140.25
SO-02222,2025-12-04,CUST-011,Closed,USD,8401.19
SO-02223,2025-12-15,CUST-026,Closed,USD,3585.39
SO-02224,2025-12-03,CUST-041,Closed,USD,6520.19
SO-02225,2025-12-08,CUST-019,Shipped,USD,4417.96
SO-02226,2025-12-05,CUST-020,Open,USD,13893.22
SO-02227,2025-12-09,CUST-010,Closed,USD,2382.23
SO-02228,2025-12-24,CUST-046,Open,USD,1385.27
SO-02229,2025-12-05,CUST-049,Shipped,USD,3068.53
SO-02230,2025-12-29,CUST-036,Open,USD,6438.05
