journal_id,line_id,posting_date,account_id,debit,credit,description,source_doc,cost_center
JE-000065,GL-000268,2025-01-30,5040,300.48,0.0,COGS Suspension - SO-00029,SO-00029,
JE-000065,GL-000269,2025-01-30,1240,0.0,300.48,Inventory release Suspension - SO-00029,SO-00029,
JE-000065,GL-000270,2025-01-30,5050,468.89,0.0,COGS Body - SO-00029,SO-00029,
JE-000065,GL-000271,2025-01-30,1250,0.0,468.89,Inventory release Body - SO-00029,SO-00029,
JE-000066,GL-000272,2025-01-15,1100,1109.52,0.0,Invoice SO-00031 to CUST-032,SO-00031,
JE-000066,GL-000273,2025-01-15,4030,0.0,800.58,Sales Electrical - SO-00031,SO-00031,
JE-000066,GL-000274,2025-01-15,4010,0.0,308.94,Sales Brakes - SO-00031,SO-00031,
JE-000067,GL-000275,2025-01-15,5030,536.22,0.0,COGS Electrical - SO-00031,SO-00031,
JE-000067,GL-000276,2025-01-15,1230,0.0,536.22,Inventory release Electrical - SO-00031,SO-00031,
JE-000067,GL-000277,2025-01-15,5010,226.9,0.0,COGS Brakes - SO-00031,SO-00031,
JE-000067,GL-000278,2025-01-15,1210,0.0,226.9,Inventory release Brakes - SO-00031,SO-00031,
JE-000068,GL-000279,2025-01-29,1100,6141.52,0.0,Invoice SO-00032 to CUST-042,SO-00032,
JE-000068,GL-000280,2025-01-29,4050,0.0,3659.48,Sales Body - SO-00032,SO-00032,
JE-000068,GL-000281,2025-01-29,4030,0.0,2156.6,Sales Electrical - SO-00032,SO-00032,
JE-000068,GL-000282,2025-01-29,4060,0.0,106.56,Sales Accessories - SO-00032,SO-00032,
JE-000068,GL-000283,2025-01-29,4040,0.0,218.88,Sales Suspension - SO-00032,SO-00032,
JE-000069,GL-000284,2025-01-29,5050,2691.89,0.0,COGS Body - SO-00032,SO-00032,
JE-000069,GL-000285,2025-01-29,1250,0.0,2691.89,Inventory release Body - SO-00032,SO-00032,
JE-000069,GL-000286,2025-01-29,5030,1518.2,0.0,COGS Electrical - SO-00032,SO-00032,
JE-000069,GL-000287,2025-01-29,1230,0.0,1518.2,Inventory release Electrical - SO-00032,SO-00032,
JE-000069,GL-000288,2025-01-29,5060,78.1,0.0,COGS Accessories - SO-00032,SO-00032,
JE-000069,GL-000289,2025-01-29,1260,0.0,78.1,Inventory release Accessories - SO-00032,SO-00032,
JE-000069,GL-000290,2025-01-29,5040,142.7,0.0,COGS Suspension - SO-00032,SO-00032,
JE-000069,GL-000291,2025-01-29,1240,0.0,142.7,Inventory release Suspension - SO-00032,SO-00032,
JE-000070,GL-000292,2025-01-21,1100,2891.3,0.0,Invoice SO-00033 to CUST-029,SO-00033,
JE-000070,GL-000293,2025-01-21,4010,0.0,257.94,Sales Brakes - SO-00033,SO-00033,
JE-000070,GL-000294,2025-01-21,4020,0.0,2633.36,Sales Engine - SO-00033,SO-00033,
JE-000071,GL-000295,2025-01-21,5010,188.47,0.0,COGS Brakes - SO-00033,SO-00033,
JE-000071,GL-000296,2025-01-21,1210,0.0,188.47,Inventory release Brakes - SO-00033,SO-00033,
JE-000071,GL-000297,2025-01-21,5020,1949.22,0.0,COGS Engine - SO-00033,SO-00033,
JE-000071,GL-000298,2025-01-21,1220,0.0,1949.22,Inventory release Engine - SO-00033,SO-00033,
JE-000072,GL-000299,2025-02-19,1010,2891.3,0.0,Customer payment CUST-029,SO-00033,
JE-000072,GL-000300,2025-02-19,1100,0.0,2891.3,Apply receipt SO-00033,SO-00033,
JE-000073,GL-000301,2025-01-03,1100,7062.93,0.0,Invoice SO-00034 to CUST-046,SO-00034,
JE-000073,GL-000302,2025-01-03,4020,0.0,1312.66,Sales Engine - SO-00034,SO-00034,
JE-000073,GL-000303,2025-01-03,4010,0.0,5246.75,Sales Brakes - SO-00034,SO-00034,
JE-000073,GL-000304,2025-01-03,4060,0.0,503.52,Sales Accessories - SO-00034,SO-00034,
JE-000074,GL-000305,2025-01-03,5020,928.04,0.0,COGS Engine - SO-00034,SO-00034,
JE-000074,GL-000306,2025-01-03,1220,0.0,928.04,Inventory release Engine - SO-00034,SO-00034,
JE-000074,GL-000307,2025-01-03,5010,3793.21,0.0,COGS Brakes - SO-00034,SO-00034,
JE-000074,GL-000308,2025-01-03,1210,0.0,3793.21,Inventory release Brakes - SO-00034,SO-00034,
JE-000074,GL-000309,2025-01-03,5060,386.72,0.0,COGS Accessories - SO-00034,SO-00034,
JE-000074,GL-000310,2025-01-03,1260,0.0,386.72,Inventory release Accessories - SO-00034,SO-00034,
JE-000075,GL-000311,2025-01-13,1100,6495.56,0.0,Invoice SO-00035 to CUST-045,SO-00035,
JE-000075,GL-000312,2025-01-13,4060,0.0,355.16,Sales Accessories - SO-00035,SO-00035,
JE-000075,GL-000313,2025-01-13,4010,0.0,5435.04,Sales Brakes - SO-00035,SO-00035,
JE-000075,GL-000314,2025-01-13,4020,0.0,110.4,Sales Engine - SO-00035,SO-00035,
JE-000075,GL-000315,2025-01-13,4040,0.0,594.96,Sales Suspension - SO-00035,SO-00035,
JE-000076,GL-000316,2025-01-13,5060,242.56,0.0,COGS Accessories - SO-00035,SO-00035,
JE-000076,GL-000317,2025-01-13,1260,0.0,242.56,Inventory release Accessories - SO-00035,SO-00035,
JE-000076,GL-000318,2025-01-13,5010,3906.12,0.0,COGS Brakes - SO-00035,SO-00035,
JE-000076,GL-000319,2025-01-13,1210,0.0,3906.12,Inventory release Brakes - SO-00035,SO-00035,
JE-000076,GL-000320,2025-01-13,5020,86.3,0.0,COGS Engine - SO-00035,SO-00035,
JE-000076,GL-000321,2025-01-13,1220,0.0,86.3,Inventory release Engine - SO-00035,SO-00035,
JE-000076,GL-000322,2025-01-13,5040,447.44,0.0,COGS Suspension - SO-00035,SO-00035,
JE-000076,GL-000323,2025-01-13,1240,0.0,447.44,Inventory release Suspension - SO-00035,SO-00035,
JE-000077,GL-000324,2025-02-11,1010,6495.56,0.0,Customer payment CUST-045,SO-00035,
JE-000077,GL-000325,2025-02-11,1100,0.0,6495.56,Apply receipt SO-00035,SO-00035,
JE-000078,GL-000326,2025-01-31,1100,5192.72,0.0,Invoice SO-00036 to CUST-009,SO-00036,
JE-000078,GL-000327,2025-01-31,4010,0.0,479.2,Sales Brakes - SO-00036,SO-00036,
JE-000078,GL-000328,2025-01-31,4030,0.0,368.27,Sales Electrical - SO-00036,SO-00036,
JE-000078,GL-000329,2025-01-31,4050,0.0,4241.28,Sales Body - SO-00036,SO-00036,
JE-000078,GL-000330,2025-01-31,4040,0.0,103.97,Sales Suspension - SO-00036,SO-00036,
JE-000079,GL-000331,2025-01-31,5010,339.16,0.0,COGS Brakes - SO-00036,SO-00036,
JE-000079,GL-000332,2025-01-31,1210,0.0,339.16,Inventory release Brakes - SO-00036,SO-00036,
JE-000079,GL-000333,2025-01-31,5030,268.11,0.0,COGS Electrical - SO-00036,SO-00036,
JE-000079,GL-000334,2025-01-31,1230,0.0,268.11,Inventory release Electrical - SO-00036,SO-00036,
JE-000079,GL-000335,2025-01-31,5050,3211.96,0.0,COGS Body - SO-00036,SO-00036,
JE-000079,GL-000336,2025-01-31,1250,0.0,3211.96,Inventory release Body - SO-00036,SO-00036,
JE-000079,GL-000337,2025-01-31,5040,71.35,0.0,COGS Suspension - SO-00036,SO-00036,
JE-000079,GL-000338,2025-01-31,1240,0.0,71.35,Inventory release Suspension - SO-00036,SO-00036,
JE-000080,GL-000339,2025-01-15,1100,3936.14,0.0,Invoice SO-00037 to CUST-024,SO-00037,
JE-000080,GL-000340,2025-01-15,4060,0.0,847.2,Sales Accessories - SO-00037,SO-00037,
JE-000080,GL-000341,2025-01-15,4010,0.0,308.94,Sales Brakes - SO-00037,SO-00037,
JE-000080,GL-000342,2025-01-15,4030,0.0,2780.0,Sales Electrical - SO-00037,SO-00037,
JE-000081,GL-000343,2025-01-15,5060,628.64,0.0,COGS Accessories - SO-00037,SO-00037,
JE-000081,GL-000344,2025-01-15,1260,0.0,628.64,Inventory release Accessories - SO-00037,SO-00037,
JE-000081,GL-000345,2025-01-15,5010,226.9,0.0,COGS Brakes - SO-00037,SO-00037,
JE-000081,GL-000346,2025-01-15,1210,0.0,226.9,Inventory release Brakes - SO-00037,SO-00037,
JE-000081,GL-000347,2025-01-15,5030,2052.9,0.0,COGS Electrical - SO-00037,SO-00037,
JE-000081,GL-000348,2025-01-15,1230,0.0,2052.9,Inventory release Electrical - SO-00037,SO-00037,
JE-000082,GL-000349,2025-01-02,1100,1121.6,0.0,Invoice SO-00038 to CUST-041,SO-00038,
JE-000082,GL-000350,2025-01-02,4060,0.0,1121.6,Sales Accessories - SO-00038,SO-00038,
JE-000083,GL-000351,2025-01-02,5060,781.0,0.0,COGS Accessories - SO-00038,SO-00038,
JE-000083,GL-000352,2025-01-02,1260,0.0,781.0,Inventory release Accessories - SO-00038,SO-00038,
JE-000084,GL-000353,2025-01-14,1100,2016.49,0.0,Invoice SO-00039 to CUST-040,SO-00039,
JE-000084,GL-000354,2025-01-14,4030,0.0,1452.72,Sales Electrical - SO-00039,SO-00039,
JE-000084,GL-000355,2025-01-14,4020,0.0,563.77,Sales Engine - SO-00039,SO-00039,
JE-000085,GL-000356,2025-01-14,5030,1069.44,0.0,COGS Electrical - SO-00039,SO-00039,
JE-000085,GL-000357,2025-01-14,1230,0.0,1069.44,Inventory release Electrical - SO-00039,SO-00039,
JE-000085,GL-000358,2025-01-14,5020,373.07,0.0,COGS Engine - SO-00039,SO-00039,
JE-000085,GL-000359,2025-01-14,1220,0.0,373.07,Inventory release Engine - SO-00039,SO-00039,
JE-000086,GL-000360,2025-02-11,1010,2016.49,0.0,Customer payment CUST-040,SO-00039,
JE-000086,GL-000361,2025-02-11,1100,0.0,2016.49,Apply receipt SO-00039,SO-00039,
JE-000087,GL-000362,2025-01-08,1100,1949.47,0.0,Invoice SO-00040 to CUST-045,SO-00040,
JE-000087,GL-000363,2025-01-08,4020,0.0,441.42,Sales Engine - SO-00040,SO-00040,
JE-000087,GL-000364,2025-01-08,4030,0.0,591.81,Sales Electrical - SO-00040,SO-00040,
JE-000087,GL-000365,2025-01-08,4050,0.0,916.24,Sales Body - SO-00040,SO-00040,
JE-000088,GL-000366,2025-01-08,5020,294.4,0.0,COGS Engine - SO-00040,SO-00040,
JE-000088,GL-000367,2025-01-08,1220,0.0,294.4,Inventory release Engine - SO-00040,SO-00040,
JE-000088,GL-000368,2025-01-08,5030,451.53,0.0,COGS Electrical - SO-00040,SO-00040,
JE-000088,GL-000369,2025-01-08,1230,0.0,451.53,Inventory release Electrical - SO-00040,SO-00040,
JE-000088,GL-000370,2025-01-08,5050,707.64,0.0,COGS Body - SO-00040,SO-00040,
JE-000088,GL-000371,2025-01-08,1250,0.0,707.64,Inventory release Body - SO-00040,SO-00040,
JE-000089,GL-000372,2025-02-13,1010,1949.47,0.0,Customer payment CUST-045,SO-00040,
JE-000089,GL-000373,2025-02-13,1100,0.0,1949.47,Apply receipt SO-00040,SO-00040,
JE-000090,GL-000374,2025-01-10,1100,5369.2,0.0,Invoice SO-00041 to CUST-012,SO-00041,
JE-000090,GL-000375,2025-01-10,4010,0.0,5369.2,Sales Brakes - SO-00041,SO-00041,
JE-000091,GL-000376,2025-01-10,5010,3947.4,0.0,COGS Brakes - SO-00041,SO-00041,
JE-000091,GL-000377,2025-01-10,1210,0.0,3947.4,Inventory release Brakes - SO-00041,SO-00041,
JE-000092,GL-000378,2025-01-10,1100,3451.8,0.0,Invoice SO-00042 to CUST-031,SO-00042,
JE-000092,GL-000379,2025-01-10,4010,0.0,1090.35,Sales Brakes - SO-00042,SO-00042,
JE-000092,GL-000380,2025-01-10,4030,0.0,989.18,Sales Electrical - SO-00042,SO-00042,
JE-000092,GL-000381,2025-01-10,4040,0.0,811.84,Sales Suspension - SO-00042,SO-00042,
JE-000092,GL-000382,2025-01-10,4060,0.0,321.7,Sales Accessories - SO-00042,SO-00042,
JE-000092,GL-000383,2025-01-10,4020,0.0,238.73,Sales Engine - SO-00042,SO-00042,
JE-000093,GL-000384,2025-01-10,5010,773.38,0.0,COGS Brakes - SO-00042,SO-00042,
JE-000093,GL-000385,2025-01-10,1210,0.0,773.38,Inventory release Brakes - SO-00042,SO-00042,
JE-000093,GL-000386,2025-01-10,5030,671.86,0.0,COGS Electrical - SO-00042,SO-00042,
JE-000093,GL-000387,2025-01-10,1230,0.0,671.86,Inventory release Electrical - SO-00042,SO-00042,
JE-000093,GL-000388,2025-01-10,5040,600.96,0.0,COGS Suspension - SO-00042,SO-00042,
JE-000093,GL-000389,2025-01-10,1240,0.0,600.96,Inventory release Suspension - SO-00042,SO-00042,
JE-000093,GL-000390,2025-01-10,5060,241.7,0.0,COGS Accessories - SO-00042,SO-00042,
JE-000093,GL-000391,2025-01-10,1260,0.0,241.7,Inventory release Accessories - SO-00042,SO-00042,
JE-000093,GL-000392,2025-01-10,5020,196.09,0.0,COGS Engine - SO-00042,SO-00042,
JE-000093,GL-000393,2025-01-10,1220,0.0,196.09,Inventory release Engine - SO-00042,SO-00042,
JE-000094,GL-000394,2025-02-18,1010,3451.8,0.0,Customer payment CUST-031,SO-00042,
JE-000094,GL-000395,2025-02-18,1100,0.0,3451.8,Apply receipt SO-00042,SO-00042,
JE-000095,GL-000396,2025-01-06,1100,3648.54,0.0,Invoice SO-00043 to CUST-020,SO-00043,
JE-000095,GL-000397,2025-01-06,4030,0.0,901.7,Sales Electrical - SO-00043,SO-00043,
JE-000095,GL-000398,2025-01-06,4010,0.0,2746.84,Sales Brakes - SO-00043,SO-00043,
JE-000096,GL-000399,2025-01-06,5030,640.56,0.0,COGS Electrical - SO-00043,SO-00043,
JE-000096,GL-000400,2025-01-06,1230,0.0,640.56,Inventory release Electrical - SO-00043,SO-00043,
JE-000096,GL-000401,2025-01-06,5010,1790.92,0.0,COGS Brakes - SO-00043,SO-00043,
JE-000096,GL-000402,2025-01-06,1210,0.0,1790.92,Inventory release Brakes - SO-00043,SO-00043,
JE-000097,GL-000403,2025-01-06,1100,1423.49,0.0,Invoice SO-00044 to CUST-009,SO-00044,
JE-000097,GL-000404,2025-01-06,4030,0.0,1117.64,Sales Electrical - SO-00044,SO-00044,
JE-000097,GL-000405,2025-01-06,4060,0.0,305.85,Sales Accessories - SO-00044,SO-00044,
JE-000098,GL-000406,2025-01-06,5030,784.52,0.0,COGS Electrical - SO-00044,SO-00044,
JE-000098,GL-000407,2025-01-06,1230,0.0,784.52,Inventory release Electrical - SO-00044,SO-00044,
JE-000098,GL-000408,2025-01-06,5060,250.17,0.0,COGS Accessories - SO-00044,SO-00044,
JE-000098,GL-000409,2025-01-06,1260,0.0,250.17,Inventory release Accessories - SO-00044,SO-00044,
JE-000099,GL-000410,2025-01-29,1100,1441.26,0.0,Invoice SO-00045 to CUST-007,SO-00045,
JE-000099,GL-000411,2025-01-29,4010,0.0,1411.2,Sales Brakes - SO-00045,SO-00045,
JE-000099,GL-000412,2025-01-29,4060,0.0,30.06,Sales Accessories - SO-00045,SO-00045,
JE-000100,GL-000413,2025-01-29,5010,966.9,0.0,COGS Brakes - SO-00045,SO-00045,
JE-000100,GL-000414,2025-01-29,1210,0.0,966.9,Inventory release Brakes - SO-00045,SO-00045,
JE-000100,GL-000415,2025-01-29,5060,20.33,0.0,COGS Accessories - SO-00045,SO-00045,
JE-000100,GL-000416,2025-01-29,1260,0.0,20.33,Inventory release Accessories - SO-00045,SO-00045,
JE-000101,GL-000417,2025-03-07,1010,1441.26,0.0,Customer payment CUST-007,SO-00045,
JE-000101,GL-000418,2025-03-07,1100,0.0,1441.26,Apply receipt SO-00045,SO-00045,
JE-000102,GL-000419,2025-01-01,1100,2996.58,0.0,Invoice SO-00046 to CUST-033,SO-00046,
JE-000102,GL-000420,2025-01-01,4020,0.0,64.14,Sales Engine - SO-00046,SO-00046,
JE-000102,GL-000421,2025-01-01,4010,0.0,2932.44,Sales Brakes - SO-00046,SO-00046,
JE-000103,GL-000422,2025-01-01,5020,46.57,0.0,COGS Engine - SO-00046,SO-00046,
JE-000103,GL-000423,2025-01-01,1220,0.0,46.57,Inventory release Engine - SO-00046,SO-00046,
JE-000103,GL-000424,2025-01-01,5010,2261.64,0.0,COGS Brakes - SO-00046,SO-00046,
JE-000103,GL-000425,2025-01-01,1210,0.0,2261.64,Inventory release Brakes - SO-00046,SO-00046,
JE-000104,GL-000426,2025-02-19,1010,2996.58,0.0,Customer payment CUST-033,SO-00046,
JE-000104,GL-000427,2025-02-19,1100,0.0,2996.58,Apply receipt SO-00046,SO-00046,
JE-000105,GL-000428,2025-01-15,1100,6352.38,0.0,Invoice SO-00047 to CUST-014,SO-00047,
JE-000105,GL-000429,2025-01-15,4020,0.0,6352.38,Sales Engine - SO-00047,SO-00047,
JE-000106,GL-000430,2025-01-15,5020,5079.98,0.0,COGS Engine - SO-00047,SO-00047,
JE-000106,GL-000431,2025-01-15,1220,0.0,5079.98,Inventory release Engine - SO-00047,SO-00047,
JE-000107,GL-000432,2025-01-17,1100,2224.0,0.0,Invoice SO-00048 to CUST-008,SO-00048,
JE-000107,GL-000433,2025-01-17,4030,0.0,2224.0,Sales Electrical - SO-00048,SO-00048,
JE-000108,GL-000434,2025-01-17,5030,1642.32,0.0,COGS Electrical - SO-00048,SO-00048,
JE-000108,GL-000435,2025-01-17,1230,0.0,1642.32,Inventory release Electrical - SO-00048,SO-00048,
JE-000109,GL-000436,2025-01-30,1100,7347.75,0.0,Invoice SO-00049 to CUST-030,SO-00049,
JE-000109,GL-000437,2025-01-30,4040,0.0,1061.82,Sales Suspension - SO-00049,SO-00049,
JE-000109,GL-000438,2025-01-30,4030,0.0,1319.0,Sales Electrical - SO-00049,SO-00049,
JE-000109,GL-000439,2025-01-30,4010,0.0,180.93,Sales Brakes - SO-00049,SO-00049,
JE-000109,GL-000440,2025-01-30,4050,0.0,4786.0,Sales Body - SO-00049,SO-00049,
JE-000110,GL-000441,2025-01-30,5040,809.7,0.0,COGS Suspension - SO-00049,SO-00049,
JE-000110,GL-000442,2025-01-30,1240,0.0,809.7,Inventory release Suspension - SO-00049,SO-00049,
JE-000110,GL-000443,2025-01-30,5030,1039.23,0.0,COGS Electrical - SO-00049,SO-00049,
JE-000110,GL-000444,2025-01-30,1230,0.0,1039.23,Inventory release Electrical - SO-00049,SO-00049,
JE-000110,GL-000445,2025-01-30,5010,125.3,0.0,COGS Brakes - SO-00049,SO-00049,
JE-000110,GL-000446,2025-01-30,1210,0.0,125.3,Inventory release Brakes - SO-00049,SO-00049,
JE-000110,GL-000447,2025-01-30,5050,3803.0,0.0,COGS Body - SO-00049,SO-00049,
JE-000110,GL-000448,2025-01-30,1250,0.0,3803.0,Inventory release Body - SO-00049,SO-00049,
JE-000111,GL-000449,2025-01-22,1100,9634.4,0.0,Invoice SO-00050 to CUST-031,SO-00050,
JE-000111,GL-000450,2025-01-22,4050,0.0,9634.4,Sales Body - SO-00050,SO-00050,
JE-000112,GL-000451,2025-01-22,5050,6601.8,0.0,COGS Body - SO-00050,SO-00050,
JE-000112,GL-000452,2025-01-22,1250,0.0,6601.8,Inventory release Body - SO-00050,SO-00050,
JE-000113,GL-000453,2025-03-11,1010,9634.4,0.0,Customer payment CUST-031,SO-00050,
JE-000113,GL-000454,2025-03-11,1100,0.0,9634.4,Apply receipt SO-00050,SO-00050,
JE-000114,GL-000455,2025-01-08,1100,5416.52,0.0,Invoice SO-00051 to CUST-030,SO-00051,
JE-000114,GL-000456,2025-01-08,4040,0.0,177.82,Sales Suspension - SO-00051,SO-00051,
JE-000114,GL-000457,2025-01-08,4060,0.0,1598.2,Sales Accessories - SO-00051,SO-00051,
JE-000114,GL-000458,2025-01-08,4010,0.0,417.8,Sales Brakes - SO-00051,SO-00051,
JE-000114,GL-000459,2025-01-08,4050,0.0,3222.7,Sales Body - SO-00051,SO-00051,
JE-000115,GL-000460,2025-01-08,5040,123.78,0.0,COGS Suspension - SO-00051,SO-00051,
JE-000115,GL-000461,2025-01-08,1240,0.0,123.78,Inventory release Suspension - SO-00051,SO-00051,
JE-000115,GL-000462,2025-01-08,5060,1212.8,0.0,COGS Accessories - SO-00051,SO-00051,
JE-000115,GL-000463,2025-01-08,1260,0.0,1212.8,Inventory release Accessories - SO-00051,SO-00051,
JE-000115,GL-000464,2025-01-08,5010,275.64,0.0,COGS Brakes - SO-00051,SO-00051,
JE-000115,GL-000465,2025-01-08,1210,0.0,275.64,Inventory release Brakes - SO-00051,SO-00051,
JE-000115,GL-000466,2025-01-08,5050,2256.0,0.0,COGS Body - SO-00051,SO-00051,
JE-000115,GL-000467,2025-01-08,1250,0.0,2256.0,Inventory release Body - SO-00051,SO-00051,
JE-000116,GL-000468,2025-02-24,1010,5416.52,0.0,Customer payment CUST-030,SO-00051,
JE-000116,GL-000469,2025-02-24,1100,0.0,5416.52,Apply receipt SO-00051,SO-00051,
JE-000117,GL-000470,2025-01-29,1100,16540.33,0.0,Invoice SO-00052 to CUST-001,SO-00052,
JE-000117,GL-000471,2025-01-29,4030,0.0,278.0,Sales Electrical - SO-00052,SO-00052,
JE-000117,GL-000472,2025-01-29,4050,0.0,7613.55,Sales Body - SO-00052,SO-00052,
JE-000117,GL-000473,2025-01-29,4040,0.0,3849.98,Sales Suspension - SO-00052,SO-00052,
JE-000117,GL-000474,2025-01-29,4020,0.0,4798.8,Sales Engine - SO-00052,SO-00052,
JE-000118,GL-000475,2025-01-29,5030,205.29,0.0,COGS Electrical - SO-00052,SO-00052,
JE-000118,GL-000476,2025-01-29,1230,0.0,205.29,Inventory release Electrical - SO-00052,SO-00052,
JE-000118,GL-000477,2025-01-29,5050,5801.13,0.0,COGS Body - SO-00052,SO-00052,
JE-000118,GL-000478,2025-01-29,1250,0.0,5801.13,Inventory release Body - SO-00052,SO-00052,
JE-000118,GL-000479,2025-01-29,5040,2973.75,0.0,COGS Suspension - SO-00052,SO-00052,
JE-000118,GL-000480,2025-01-29,1240,0.0,2973.75,Inventory release Suspension - SO-00052,SO-00052,
JE-000118,GL-000481,2025-01-29,5020,3555.8,0.0,COGS Engine - SO-00052,SO-00052,
JE-000118,GL-000482,2025-01-29,1220,0.0,3555.8,Inventory release Engine - SO-00052,SO-00052,
JE-000119,GL-000483,2025-01-27,1100,10017.12,0.0,Invoice SO-00053 to CUST-047,SO-00053,
JE-000119,GL-000484,2025-01-27,4060,0.0,39.82,Sales Accessories - SO-00053,SO-00053,
JE-000119,GL-000485,2025-01-27,4020,0.0,8065.8,Sales Engine - SO-00053,SO-00053,
JE-000119,GL-000486,2025-01-27,4030,0.0,1911.5,Sales Electrical - SO-00053,SO-00053,
JE-000120,GL-000487,2025-01-27,5060,30.38,0.0,COGS Accessories - SO-00053,SO-00053,
JE-000120,GL-000488,2025-01-27,1260,0.0,30.38,Inventory release Accessories - SO-00053,SO-00053,
JE-000120,GL-000489,2025-01-27,5020,6147.0,0.0,COGS Engine - SO-00053,SO-00053,
JE-000120,GL-000490,2025-01-27,1220,0.0,6147.0,Inventory release Engine - SO-00053,SO-00053,
JE-000120,GL-000491,2025-01-27,5030,1336.8,0.0,COGS Electrical - SO-00053,SO-00053,
JE-000120,GL-000492,2025-01-27,1230,0.0,1336.8,Inventory release Electrical - SO-00053,SO-00053,
JE-000121,GL-000493,2025-03-07,1010,10017.12,0.0,Customer payment CUST-047,SO-00053,
JE-000121,GL-000494,2025-03-07,1100,0.0,10017.12,Apply receipt SO-00053,SO-00053,
JE-000122,GL-000495,2025-01-28,1100,9634.4,0.0,Invoice SO-00054 to CUST-043,SO-00054,
JE-000122,GL-000496,2025-01-28,4050,0.0,9634.4,Sales Body - SO-00054,SO-00054,
JE-000123,GL-000497,2025-01-28,5050,6601.8,0.0,COGS Body - SO-00054,SO-00054,
JE-000123,GL-000498,2025-01-28,1250,0.0,6601.8,Inventory release Body - SO-00054,SO-00054,
JE-000124,GL-000499,2025-02-23,1010,9634.4,0.0,Customer payment CUST-043,SO-00054,
JE-000124,GL-000500,2025-02-23,1100,0.0,9634.4,Apply receipt SO-00054,SO-00054,
JE-000125,GL-000501,2025-01-08,1100,6203.64,0.0,Invoice SO-00055 to CUST-003,SO-00055,
JE-000125,GL-000502,2025-01-08,4050,0.0,6203.64,Sales Body - SO-00055,SO-00055,
JE-000126,GL-000503,2025-01-08,5050,4515.12,0.0,COGS Body - SO-00055,SO-00055,
JE-000126,GL-000504,2025-01-08,1250,0.0,4515.12,Inventory release Body - SO-00055,SO-00055,
JE-000127,GL-000505,2025-02-24,1010,6203.64,0.0,Customer payment CUST-003,SO-00055,
JE-000127,GL-000506,2025-02-24,1100,0.0,6203.64,Apply receipt SO-00055,SO-00055,
JE-000128,GL-000507,2025-01-28,1100,5398.82,0.0,Invoice SO-00056 to CUST-046,SO-00056,
JE-000128,GL-000508,2025-01-28,4050,0.0,507.07,Sales Body - SO-00056,SO-00056,
JE-000128,GL-000509,2025-01-28,4030,0.0,4698.6,Sales Electrical - SO-00056,SO-00056,
JE-000128,GL-000510,2025-01-28,4040,0.0,78.04,Sales Suspension - SO-00056,SO-00056,
JE-000128,GL-000511,2025-01-28,4060,0.0,115.11,Sales Accessories - SO-00056,SO-00056,
JE-000129,GL-000512,2025-01-28,5050,330.09,0.0,COGS Body - SO-00056,SO-00056,
JE-000129,GL-000513,2025-01-28,1250,0.0,330.09,Inventory release Body - SO-00056,SO-00056,
JE-000129,GL-000514,2025-01-28,5030,3359.3,0.0,COGS Electrical - SO-00056,SO-00056,
JE-000129,GL-000515,2025-01-28,1230,0.0,3359.3,Inventory release Electrical - SO-00056,SO-00056,
